review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV1604,VWR1389,MOV018,1,Very disappointing.,Negative,2025-08-03
REV1605,VWR0159,MOV029,4,An absolute masterpiece.,Positive,2025-05-07
REV1606,VWR0034,MOV059,4,Loved the character development.,Positive,2025-02-18
REV1607,VWR0163,MOV004,4,An absolute masterpiece.,Positive,2025-01-19
REV1608,VWR1126,MOV032,1,Could not finish it.,Negative,2025-07-13
REV1609,VWR0607,MOV045,4,Will definitely watch again.,Positive,2025-03-16
REV1610,VWR0062,MOV048,3,"Nothing special, but not bad.",Neutral,2025-10-29
REV1611,VWR0361,MOV008,3,"It was okay, not great.",Neutral,2025-07-22
REV1612,VWR0794,MOV029,4,Will definitely watch again.,Positive,2025-12-13
REV1613,VWR0810,MOV026,2,Terrible plot and awful acting.,Negative,2025-02-15
REV1614,VWR0756,MOV030,4,An absolute masterpiece.,Positive,2025-04-11
REV1615,VWR0196,MOV001,4,Strong pacing and high production quality.,Positive,2025-12-07
REV1616,VWR0341,MOV025,2,Very disappointing.,Negative,2025-03-23
REV1617,VWR0951,MOV053,5,An absolute masterpiece.,Positive,2025-08-06
REV1618,VWR1394,MOV017,2,Could not finish it.,Negative,2025-04-20
REV1619,VWR0367,MOV021,3,Pacing felt a bit slow.,Neutral,2025-11-02
REV1620,VWR0405,MOV032,5,Incredible visual effects.,Positive,2025-10-07
REV1621,VWR0024,MOV005,1,Could not finish it.,Negative,2025-08-18
REV1622,VWR0145,MOV044,1,Terrible plot and awful acting.,Negative,2025-11-29
REV1623,VWR1453,MOV048,2,Very disappointing.,Negative,2025-05-17
REV1624,VWR0356,MOV058,3,Pacing felt a bit slow.,Neutral,2025-08-10
REV1625,VWR1372,MOV028,2,Expected much better.,Negative,2025-10-24
REV1626,VWR0419,MOV057,1,Waste of time.,Negative,2025-01-12
REV1627,VWR0124,MOV035,1,Expected much better.,Negative,2025-06-18
REV1628,VWR1024,MOV005,4,Loved the character development.,Positive,2025-10-10
REV1629,VWR0736,MOV034,5,An absolute masterpiece.,Positive,2025-04-10
REV1630,VWR0735,MOV049,4,An absolute masterpiece.,Positive,2025-02-26
REV1631,VWR0794,MOV040,2,Waste of time.,Negative,2025-10-05
REV1632,VWR0929,MOV018,1,Could not finish it.,Negative,2025-07-11
REV1633,VWR0532,MOV001,1,Very disappointing.,Negative,2025-10-15
REV1634,VWR0408,MOV017,2,Waste of time.,Negative,2025-02-22
REV1635,VWR1239,MOV042,1,Very disappointing.,Negative,2025-06-08
REV1636,VWR0556,MOV051,1,Very disappointing.,Negative,2025-12-13
REV1637,VWR1002,MOV052,4,Loved the character development.,Positive,2025-05-17
REV1638,VWR1165,MOV057,1,Could not finish it.,Negative,2025-07-23
REV1639,VWR0360,MOV047,2,Expected much better.,Negative,2025-08-30
REV1640,VWR1347,MOV022,5,Incredible visual effects.,Positive,2025-05-11
REV1641,VWR0822,MOV011,2,Waste of time.,Negative,2025-01-10
REV1642,VWR0069,MOV041,1,Could not finish it.,Negative,2025-03-01
REV1643,VWR1298,MOV033,4,Strong pacing and high production quality.,Positive,2025-05-12
REV1644,VWR0067,MOV024,5,Loved the character development.,Positive,2025-10-02
REV1645,VWR0074,MOV013,1,Could not finish it.,Negative,2025-08-17
REV1646,VWR0811,MOV025,3,Pacing felt a bit slow.,Neutral,2025-03-09
REV1647,VWR0722,MOV048,1,Terrible plot and awful acting.,Negative,2025-01-09
REV1648,VWR1260,MOV040,4,Will definitely watch again.,Positive,2025-07-21
REV1649,VWR0777,MOV005,5,Strong pacing and high production quality.,Positive,2025-01-25
REV1650,VWR1078,MOV029,5,Will definitely watch again.,Positive,2025-12-06
REV1651,VWR0387,MOV030,1,Expected much better.,Negative,2025-11-29
REV1652,VWR0072,MOV036,3,Average movie experience.,Neutral,2025-06-03
REV1653,VWR1045,MOV021,3,"It was okay, not great.",Neutral,2025-03-08
REV1654,VWR0344,MOV051,2,Could not finish it.,Negative,2025-12-05
REV1655,VWR0739,MOV047,5,Loved the character development.,Positive,2025-06-08
REV1656,VWR0653,MOV012,4,Incredible visual effects.,Positive,2025-12-04
REV1657,VWR0598,MOV058,3,"Nothing special, but not bad.",Neutral,2025-02-26
REV1658,VWR1259,MOV044,1,Waste of time.,Negative,2025-02-11
REV1659,VWR0612,MOV022,3,Decent watch for a Sunday afternoon.,Neutral,2025-12-16
REV1660,VWR0375,MOV035,4,Loved the character development.,Positive,2025-04-07
REV1661,VWR0708,MOV012,2,Waste of time.,Negative,2025-09-28
REV1662,VWR0183,MOV003,2,Expected much better.,Negative,2025-08-16
REV1663,VWR1378,MOV060,5,An absolute masterpiece.,Positive,2025-05-12
REV1664,VWR0977,MOV020,5,Will definitely watch again.,Positive,2025-08-20
REV1665,VWR0261,MOV037,1,Very disappointing.,Negative,2025-05-09
REV1666,VWR0968,MOV028,3,"It was okay, not great.",Neutral,2025-11-10
REV1667,VWR1111,MOV003,2,Terrible plot and awful acting.,Negative,2025-09-25
REV1668,VWR0568,MOV053,2,Waste of time.,Negative,2025-02-07
REV1669,VWR1234,MOV040,1,Waste of time.,Negative,2025-11-09
REV1670,VWR0288,MOV006,5,Will definitely watch again.,Positive,2025-02-10
REV1671,VWR1491,MOV056,2,Terrible plot and awful acting.,Negative,2025-04-28
REV1672,VWR0954,MOV060,3,Average movie experience.,Neutral,2025-10-23
REV1673,VWR1278,MOV007,3,"Nothing special, but not bad.",Neutral,2025-11-20
REV1674,VWR1498,MOV037,4,An absolute masterpiece.,Positive,2025-12-11
REV1675,VWR0229,MOV060,5,Will definitely watch again.,Positive,2025-05-19
REV1676,VWR0225,MOV016,1,Could not finish it.,Negative,2025-06-09
REV1677,VWR0738,MOV036,3,Pacing felt a bit slow.,Neutral,2025-10-06
REV1678,VWR0943,MOV035,3,"Nothing special, but not bad.",Neutral,2025-05-11
REV1679,VWR0083,MOV038,1,Waste of time.,Negative,2025-02-16
REV1680,VWR0890,MOV017,3,Average movie experience.,Neutral,2025-06-18
REV1681,VWR1220,MOV060,1,Expected much better.,Negative,2025-07-25
REV1682,VWR0604,MOV040,2,Very disappointing.,Negative,2025-10-10
REV1683,VWR1050,MOV015,3,Pacing felt a bit slow.,Neutral,2025-03-03
REV1684,VWR1494,MOV021,5,Will definitely watch again.,Positive,2025-06-03
REV1685,VWR0057,MOV048,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-14
REV1686,VWR0575,MOV049,3,Pacing felt a bit slow.,Neutral,2025-10-08
REV1687,VWR0507,MOV026,2,Could not finish it.,Negative,2025-02-11
REV1688,VWR0746,MOV047,4,Strong pacing and high production quality.,Positive,2025-07-19
REV1689,VWR0572,MOV035,5,An absolute masterpiece.,Positive,2025-09-21
REV1690,VWR1031,MOV025,5,An absolute masterpiece.,Positive,2025-07-31
REV1691,VWR0840,MOV010,4,An absolute masterpiece.,Positive,2025-12-26
REV1692,VWR0404,MOV049,4,Incredible visual effects.,Positive,2025-12-22
REV1693,VWR0591,MOV058,5,Incredible visual effects.,Positive,2025-02-24
REV1694,VWR0110,MOV010,1,Expected much better.,Negative,2025-09-13
REV1695,VWR0205,MOV017,4,An absolute masterpiece.,Positive,2025-06-27
REV1696,VWR0539,MOV053,1,Waste of time.,Negative,2025-12-01
REV1697,VWR0684,MOV020,1,Expected much better.,Negative,2025-07-28
REV1698,VWR0166,MOV032,4,Loved the character development.,Positive,2025-08-25
REV1699,VWR0264,MOV008,2,Waste of time.,Negative,2025-05-15
REV1700,VWR0604,MOV035,2,Waste of time.,Negative,2025-06-17
REV1701,VWR1045,MOV016,5,Incredible visual effects.,Positive,2025-02-16
REV1702,VWR0562,MOV057,3,Average movie experience.,Neutral,2025-07-20
REV1703,VWR1476,MOV049,1,Could not finish it.,Negative,2025-08-26
REV1704,VWR0335,MOV044,2,Could not finish it.,Negative,2025-05-09
REV1705,VWR0064,MOV040,3,Pacing felt a bit slow.,Neutral,2025-05-13
REV1706,VWR0378,MOV014,5,Loved the character development.,Positive,2025-03-28
REV1707,VWR0545,MOV020,3,"Nothing special, but not bad.",Neutral,2025-09-30
REV1708,VWR0686,MOV034,1,Waste of time.,Negative,2025-04-08
REV1709,VWR0456,MOV032,5,Will definitely watch again.,Positive,2025-11-06
REV1710,VWR0270,MOV031,1,Could not finish it.,Negative,2025-01-31
REV1711,VWR1130,MOV043,2,Expected much better.,Negative,2025-02-11
REV1712,VWR0998,MOV047,4,Will definitely watch again.,Positive,2025-02-20
REV1713,VWR0227,MOV007,3,Average movie experience.,Neutral,2025-08-28
REV1714,VWR0868,MOV038,1,Terrible plot and awful acting.,Negative,2025-04-10
REV1715,VWR0556,MOV060,5,Loved the character development.,Positive,2025-02-05
REV1716,VWR0624,MOV002,3,Pacing felt a bit slow.,Neutral,2025-05-05
REV1717,VWR0850,MOV037,1,Could not finish it.,Negative,2025-06-17
REV1718,VWR0008,MOV011,2,Waste of time.,Negative,2025-02-08
REV1719,VWR0365,MOV055,2,Expected much better.,Negative,2025-07-03
REV1720,VWR1453,MOV054,3,Decent watch for a Sunday afternoon.,Neutral,2025-04-02
REV1721,VWR1390,MOV006,4,Will definitely watch again.,Positive,2025-08-20
REV1722,VWR1497,MOV052,3,Pacing felt a bit slow.,Neutral,2025-12-10
REV1723,VWR1382,MOV031,1,Waste of time.,Negative,2025-05-24
REV1724,VWR0641,MOV042,3,Decent watch for a Sunday afternoon.,Neutral,2025-11-09
REV1725,VWR0622,MOV049,1,Very disappointing.,Negative,2025-02-18
REV1726,VWR0937,MOV017,1,Could not finish it.,Negative,2025-07-08
REV1727,VWR0024,MOV020,5,Will definitely watch again.,Positive,2025-12-10
REV1728,VWR0023,MOV012,5,Will definitely watch again.,Positive,2025-07-14
REV1729,VWR0088,MOV040,4,An absolute masterpiece.,Positive,2025-08-24
REV1730,VWR0824,MOV026,1,Waste of time.,Negative,2025-07-25
REV1731,VWR0887,MOV002,2,Terrible plot and awful acting.,Negative,2025-03-05
REV1732,VWR0444,MOV046,2,Expected much better.,Negative,2025-01-15
REV1733,VWR0613,MOV037,4,Incredible visual effects.,Positive,2025-09-24
REV1734,VWR0755,MOV053,3,Decent watch for a Sunday afternoon.,Neutral,2025-08-22
REV1735,VWR0209,MOV050,4,An absolute masterpiece.,Positive,2025-03-06
REV1736,VWR0058,MOV004,4,Will definitely watch again.,Positive,2025-01-01
REV1737,VWR0483,MOV034,5,Will definitely watch again.,Positive,2025-07-21
REV1738,VWR0085,MOV014,4,Incredible visual effects.,Positive,2025-03-07
REV1739,VWR0365,MOV054,5,Loved the character development.,Positive,2025-09-02
REV1740,VWR0063,MOV051,4,An absolute masterpiece.,Positive,2025-03-16
REV1741,VWR0424,MOV007,3,Pacing felt a bit slow.,Neutral,2025-02-23
REV1742,VWR1376,MOV018,3,Pacing felt a bit slow.,Neutral,2025-07-22
REV1743,VWR0889,MOV033,1,Terrible plot and awful acting.,Negative,2025-12-16
REV1744,VWR1429,MOV053,2,Expected much better.,Negative,2025-05-17
REV1745,VWR1396,MOV049,2,Expected much better.,Negative,2025-08-20
REV1746,VWR1206,MOV025,2,Terrible plot and awful acting.,Negative,2025-05-27
REV1747,VWR0199,MOV047,2,Terrible plot and awful acting.,Negative,2025-11-29
REV1748,VWR1337,MOV007,1,Terrible plot and awful acting.,Negative,2025-11-06
REV1749,VWR0032,MOV043,1,Waste of time.,Negative,2025-12-10
REV1750,VWR1048,MOV041,3,Pacing felt a bit slow.,Neutral,2025-08-02
REV1751,VWR1378,MOV036,1,Could not finish it.,Negative,2025-08-06
REV1752,VWR1475,MOV057,3,"It was okay, not great.",Neutral,2025-02-02
REV1753,VWR0737,MOV034,5,Strong pacing and high production quality.,Positive,2025-08-13
REV1754,VWR1426,MOV001,2,Waste of time.,Negative,2025-04-18
REV1755,VWR0622,MOV060,1,Very disappointing.,Negative,2025-11-12
REV1756,VWR0376,MOV008,3,"It was okay, not great.",Neutral,2025-09-29
REV1757,VWR0632,MOV032,5,Loved the character development.,Positive,2025-08-13
REV1758,VWR0582,MOV010,5,An absolute masterpiece.,Positive,2025-01-20
REV1759,VWR0936,MOV017,4,Incredible visual effects.,Positive,2025-07-10
REV1760,VWR1333,MOV056,2,Very disappointing.,Negative,2025-07-12
REV1761,VWR0729,MOV029,4,Strong pacing and high production quality.,Positive,2025-10-10
REV1762,VWR0342,MOV038,2,Expected much better.,Negative,2025-05-12
REV1763,VWR0659,MOV044,2,Expected much better.,Negative,2025-09-09
REV1764,VWR0834,MOV003,5,Strong pacing and high production quality.,Positive,2025-09-29
REV1765,VWR0264,MOV008,3,"Nothing special, but not bad.",Neutral,2025-05-14
REV1766,VWR0055,MOV005,1,Could not finish it.,Negative,2025-12-16
REV1767,VWR1417,MOV025,1,Very disappointing.,Negative,2025-05-15
REV1768,VWR0113,MOV029,1,Could not finish it.,Negative,2025-11-25
REV1769,VWR1048,MOV018,5,Will definitely watch again.,Positive,2025-08-21
REV1770,VWR0627,MOV032,1,Very disappointing.,Negative,2025-06-19
REV1771,VWR1410,MOV045,4,Loved the character development.,Positive,2025-10-06
REV1772,VWR0399,MOV021,1,Terrible plot and awful acting.,Negative,2025-09-09
REV1773,VWR0759,MOV015,1,Expected much better.,Negative,2025-07-22
REV1774,VWR0316,MOV002,5,Will definitely watch again.,Positive,2025-06-22
REV1775,VWR0165,MOV046,4,Will definitely watch again.,Positive,2025-12-10
REV1776,VWR0559,MOV007,4,Will definitely watch again.,Positive,2025-10-06
REV1777,VWR0161,MOV051,3,Decent watch for a Sunday afternoon.,Neutral,2025-04-18
REV1778,VWR1391,MOV036,5,Loved the character development.,Positive,2025-12-11
REV1779,VWR0358,MOV009,5,Loved the character development.,Positive,2025-08-15
REV1780,VWR0301,MOV039,2,Expected much better.,Negative,2025-06-09
REV1781,VWR0471,MOV048,4,Loved the character development.,Positive,2025-11-05
REV1782,VWR1039,MOV028,3,Average movie experience.,Neutral,2025-03-14
REV1783,VWR0199,MOV060,2,Waste of time.,Negative,2025-11-23
REV1784,VWR1333,MOV007,1,Waste of time.,Negative,2025-11-14
REV1785,VWR0044,MOV005,4,Strong pacing and high production quality.,Positive,2025-02-12
REV1786,VWR1084,MOV038,1,Terrible plot and awful acting.,Negative,2025-10-24
REV1787,VWR0687,MOV005,1,Expected much better.,Negative,2025-06-11
REV1788,VWR0747,MOV042,1,Expected much better.,Negative,2025-01-19
REV1789,VWR1297,MOV029,1,Expected much better.,Negative,2025-12-17
REV1790,VWR0207,MOV015,5,Incredible visual effects.,Positive,2025-03-17
REV1791,VWR0033,MOV048,1,Expected much better.,Negative,2025-06-12
REV1792,VWR1438,MOV029,5,Incredible visual effects.,Positive,2025-05-03
REV1793,VWR0555,MOV012,4,Will definitely watch again.,Positive,2025-10-19
REV1794,VWR1373,MOV023,5,Incredible visual effects.,Positive,2025-03-08
REV1795,VWR0980,MOV036,2,Expected much better.,Negative,2025-05-09
REV1796,VWR0668,MOV044,5,An absolute masterpiece.,Positive,2025-10-31
REV1797,VWR0653,MOV034,4,An absolute masterpiece.,Positive,2025-02-10
REV1798,VWR0020,MOV001,4,Strong pacing and high production quality.,Positive,2025-02-02
REV1799,VWR0817,MOV017,5,An absolute masterpiece.,Positive,2025-01-07
REV1800,VWR0401,MOV054,2,Waste of time.,Negative,2025-06-06
REV1801,VWR0704,MOV016,4,Strong pacing and high production quality.,Positive,2025-03-29
REV1802,VWR1157,MOV007,4,Will definitely watch again.,Positive,2025-03-07
REV1803,VWR1214,MOV054,3,Pacing felt a bit slow.,Neutral,2025-11-18
REV1804,VWR0829,MOV043,5,Will definitely watch again.,Positive,2025-09-20
REV1805,VWR0529,MOV003,3,Pacing felt a bit slow.,Neutral,2025-09-08
REV1806,VWR0967,MOV041,2,Terrible plot and awful acting.,Negative,2025-11-08
REV1807,VWR0901,MOV022,3,Pacing felt a bit slow.,Neutral,2025-01-27
REV1808,VWR0070,MOV038,1,Terrible plot and awful acting.,Negative,2025-07-03
REV1809,VWR0697,MOV023,3,Pacing felt a bit slow.,Neutral,2025-12-04
REV1810,VWR1039,MOV005,4,An absolute masterpiece.,Positive,2025-10-23
REV1811,VWR1023,MOV009,3,Pacing felt a bit slow.,Neutral,2025-04-16
REV1812,VWR0760,MOV051,2,Waste of time.,Negative,2025-10-09
REV1813,VWR0844,MOV044,4,Incredible visual effects.,Positive,2025-09-22
REV1814,VWR0951,MOV026,1,Very disappointing.,Negative,2025-01-23
REV1815,VWR0249,MOV006,1,Could not finish it.,Negative,2025-07-30
REV1816,VWR0577,MOV029,3,Pacing felt a bit slow.,Neutral,2025-06-23
REV1817,VWR0528,MOV012,1,Terrible plot and awful acting.,Negative,2025-08-11
REV1818,VWR0389,MOV060,1,Could not finish it.,Negative,2025-07-20
REV1819,VWR0578,MOV060,1,Very disappointing.,Negative,2025-05-20
REV1820,VWR1235,MOV054,5,An absolute masterpiece.,Positive,2025-05-09
REV1821,VWR0575,MOV023,5,Will definitely watch again.,Positive,2025-10-23
REV1822,VWR0871,MOV020,2,Could not finish it.,Negative,2025-07-15
REV1823,VWR0442,MOV044,1,Waste of time.,Negative,2025-05-28
REV1824,VWR1129,MOV016,2,Expected much better.,Negative,2025-02-16
REV1825,VWR0812,MOV013,1,Waste of time.,Negative,2025-11-26
REV1826,VWR0792,MOV033,4,Strong pacing and high production quality.,Positive,2025-02-27
REV1827,VWR0689,MOV006,5,Strong pacing and high production quality.,Positive,2025-07-11
REV1828,VWR0920,MOV019,3,"Nothing special, but not bad.",Neutral,2025-10-04
REV1829,VWR1214,MOV035,3,"It was okay, not great.",Neutral,2025-10-27
REV1830,VWR1357,MOV035,1,Very disappointing.,Negative,2025-09-17
REV1831,VWR1254,MOV040,5,Incredible visual effects.,Positive,2025-06-23
REV1832,VWR1454,MOV025,2,Waste of time.,Negative,2025-11-18
REV1833,VWR0635,MOV017,4,Will definitely watch again.,Positive,2025-11-19
REV1834,VWR1155,MOV054,1,Expected much better.,Negative,2025-05-01
REV1835,VWR0332,MOV059,5,Strong pacing and high production quality.,Positive,2025-08-18
REV1836,VWR1099,MOV057,5,An absolute masterpiece.,Positive,2025-12-04
REV1837,VWR0970,MOV036,4,Incredible visual effects.,Positive,2025-03-30
REV1838,VWR0185,MOV017,1,Terrible plot and awful acting.,Negative,2025-06-30
REV1839,VWR0198,MOV026,1,Very disappointing.,Negative,2025-03-15
REV1840,VWR1182,MOV060,2,Waste of time.,Negative,2025-09-06
REV1841,VWR0637,MOV029,4,An absolute masterpiece.,Positive,2025-04-18
REV1842,VWR0625,MOV029,1,Could not finish it.,Negative,2025-01-10
REV1843,VWR0839,MOV024,4,Will definitely watch again.,Positive,2025-07-11
REV1844,VWR0865,MOV054,4,Will definitely watch again.,Positive,2025-06-23
REV1845,VWR1414,MOV012,1,Very disappointing.,Negative,2025-10-31
REV1846,VWR1132,MOV044,5,Incredible visual effects.,Positive,2025-03-26
REV1847,VWR1212,MOV001,5,Loved the character development.,Positive,2025-01-31
REV1848,VWR0187,MOV006,2,Terrible plot and awful acting.,Negative,2025-01-28
REV1849,VWR1230,MOV037,2,Waste of time.,Negative,2025-08-27
REV1850,VWR1231,MOV058,5,Incredible visual effects.,Positive,2025-08-04
REV1851,VWR0805,MOV047,5,Incredible visual effects.,Positive,2025-04-23
REV1852,VWR0375,MOV043,2,Terrible plot and awful acting.,Negative,2025-06-04
REV1853,VWR1026,MOV029,4,Will definitely watch again.,Positive,2025-07-30
REV1854,VWR1283,MOV043,2,Terrible plot and awful acting.,Negative,2025-03-13
REV1855,VWR0335,MOV010,3,Pacing felt a bit slow.,Neutral,2025-08-02
REV1856,VWR0971,MOV030,3,"Nothing special, but not bad.",Neutral,2025-01-31
REV1857,VWR1441,MOV038,1,Could not finish it.,Negative,2025-07-12
REV1858,VWR1090,MOV035,2,Expected much better.,Negative,2025-03-06
REV1859,VWR1337,MOV038,3,Pacing felt a bit slow.,Neutral,2025-05-17
REV1860,VWR1404,MOV013,4,Incredible visual effects.,Positive,2025-09-15
REV1861,VWR0916,MOV058,4,Loved the character development.,Positive,2025-06-29
REV1862,VWR1039,MOV040,5,Loved the character development.,Positive,2025-08-29
REV1863,VWR1382,MOV035,5,Loved the character development.,Positive,2025-07-15
REV1864,VWR0634,MOV004,4,Incredible visual effects.,Positive,2025-10-02
REV1865,VWR0726,MOV025,1,Waste of time.,Negative,2025-06-14
REV1866,VWR1311,MOV049,5,Will definitely watch again.,Positive,2025-03-14
REV1867,VWR0445,MOV033,2,Terrible plot and awful acting.,Negative,2025-07-23
REV1868,VWR0737,MOV027,1,Terrible plot and awful acting.,Negative,2025-07-27
REV1869,VWR0410,MOV003,2,Expected much better.,Negative,2025-04-06
REV1870,VWR1046,MOV045,2,Terrible plot and awful acting.,Negative,2025-01-11
REV1871,VWR1390,MOV046,3,Average movie experience.,Neutral,2025-07-14
REV1872,VWR1386,MOV009,3,"It was okay, not great.",Neutral,2025-06-01
REV1873,VWR1314,MOV029,4,Loved the character development.,Positive,2025-07-03
REV1874,VWR0454,MOV055,2,Very disappointing.,Negative,2025-12-06
REV1875,VWR0447,MOV028,5,Will definitely watch again.,Positive,2025-05-25
REV1876,VWR0620,MOV045,3,"It was okay, not great.",Neutral,2025-02-16
REV1877,VWR0274,MOV035,5,Loved the character development.,Positive,2025-04-20
